电影放映经营许可证信息,670,36,市文化广电新闻出版局,每月,2017-05-02, 资质认定  数据公开 ,电影放映单位《电影放映经营许可证》的信息
省级重点监控企业名单,50,13,市环境保护局,每年,2017-04-26, 数据公开 ,None
可作为原料的固体废物进口审批结果,256,276,市环境保护局,每月,2017-04-20, 资质认定  数据公开 ,None
强制性清洁生产审核企业名单,603,90,市环境保护局,每年,2017-04-07, 信用警示  资质认定  数据公开 ,None
个人文化市场行政处罚信息,1704,363,市文化市场综合执法大队,每月,2017-04-06, 数据公开 ,None
行政处罚,124,10,市房产管理局,每年,2017-04-06, 数据公开 ,None
行政许可公示信息-港、澳、台地区会计师事务所对市、县工商机关登记企业临时办理审计业务审批,179,10,市财政局,每周,2017-04-05, 数据公开 ,None
排污费征收的项目、依据、标准和程序,49,1,市环境保护局,每半年,2017-04-01, 数据公开 ,None
挂牌督办,48,11,市环境保护局,每月,2017-04-01, 数据公开 ,None
环境应急,49,12,市环境保护局,每年,2017-04-01, 数据公开 ,None
重点污染源基本信息,50,24,市环境保护局,每年,2017-04-01, 数据公开 ,None
行政处罚执行情况,325,35,市环境保护局,每月,2017-04-01, 数据公开 ,None
拒不执行处罚决定企业名单,519,41,市环境保护局,每半年,2017-04-01, 信用警示  黑榜  数据公开 ,None
报刊记者站基本信息,1901,178,市文化广电新闻出版局,每月,2017-03-31, 新闻记者  资质认定  数据公开 ,None
新闻记者基本信息,711,64,市文化广电新闻出版局,每月,2017-03-23, 新闻记者  数据公开 ,None
非宗教内容的连续性内部资料性出版物准印证核发（中央、省属单位除外）,48,33,市文化广电新闻出版局,每月,2017-03-22, 数据公开 ,None
海域使用权的审核、审批,46,20,市海洋与渔业局,每周,2017-03-21, 数据公开 ,None
广播电视节目制作经营审核,1808,352,市文化广电新闻出版局,每月,2017-03-20, 数据公开  资质认定 ,None
接收卫星传送的境内外电视节目审核,1334,528,市文化广电新闻出版局,每月,2017-03-20, 数据公开  资质认定 ,None
恢复营业烟草专卖零售许可证,1346,487,市烟草专卖局,每月,2017-03-15, 资质认定  数据公开 ,None
医疗机构信息,2112,256,市卫生和计划生育局,每月,2017-03-14, 事业单位  资质认定  数据公开 ,None
统计调查项目行政审批,1629,376,市统计局,实时,2017-02-24, 资质认定  数据公开 ,None
母婴保健技术服务执业许可证核发,963,66,市卫生和计划生育局,每半年,2017-01-25, 事业单位  资质认定  数据公开 ,None
食盐零售许可证核发,1222,126,市盐务局,每半年,2017-01-04, 资质认定  数据公开 ,None
人工游泳池水质抽检结果,1379,62,市卫生和计划生育局,一次性,2016-12-30, 数据公开 ,None
消毒服务机构信息,2016,127,市卫生和计划生育局,每半年,2016-12-30, 事业单位  资质认定  数据公开 ,None
用电客户电量信息,163,25,市经济和信息化局,每月,2016-12-26, 数据公开 ,None
企业外汇分类管理信息,96,0,国家外汇管理局东莞中心支局,每季度,2016-12-06, 数据公开 ,None
供热工程设计承接业务备案信息,46,10,市城市综合管理局,每年,2016-12-06, 数据公开 ,此项数据是指东莞市范围内建设的供热工程设计备案的信息
国有建设用地招标、拍卖、挂牌出让供地审核,1613,1174,市国土资源局,每月,2016-11-28, 资质认定  数据公开 ,None
自动进口许可证核发,348,0,市商务局,每周,2016-11-16, 资质认定  数据公开 ,None
工商局联合惩戒测试目录,48,37,市工商行政管理局,每日,2016-10-26, 数据公开 ,None
东莞市供热工程竣工验收备案信息,46,10,市城市综合管理局,每年,2016-10-14, 数据公开 ,此项数据是指在东莞市范围内的供热工程建设完毕后，经主管部门审批通过后，颁发竣工备案证的信息
供热工程施工图设计文件审查备案信息,47,11,市城市综合管理局,每年,2016-10-14, 数据公开 ,此项数据是指在东莞市范围内建设的供热工程施工图设计文件审查的信息
大中型供热工程项目初步设计审查信息,48,11,市城市综合管理局,每年,2016-10-14, 数据公开 ,此项数据是指在东莞市范围内建设的大中型供热工程初步设计审查的信息
大中型燃气工程项目初步设计审查信息,1858,72,市城市综合管理局,每半年,2016-10-14, 资质认定  数据公开 ,此项数据是指在东莞市范围内建设的大中型燃气工程初步设计审查的信息
进出口商品检验鉴定机构,48,3,东莞出入境检验检疫局,实时,2016-09-22, 数据公开 ,None
出租车业户信息,994,157,市交通运输局,每年,2016-09-19, 道路运输从业人员  资质认定  数据公开 ,None
自费出国留学中介机构信息,1239,66,市教育局,每季度,2016-09-14, 资质认定  数据公开 ,None
农药产品生产许可证获证企业信息,981,78,市质量技术监督局,每年,2016-09-14, 资质认定  数据公开 ,None
国有建设用地协议出让供地审核,92,80,市国土资源局,每月,2016-09-14, 数据公开 ,None
建设用地更改土地使用条件审核,84,14,市国土资源局,每月,2016-09-14, 数据公开 ,None
易地重建宗教活动场所审批,46,0,市民族宗教事务局,不提供,2016-09-13, 数据公开 ,None
外商投资企业质押或者担保合同审批,48,11,市商务局,每周,2016-09-13, 数据公开 ,None
未构成重大危险源的剧毒使用单位备案,206,49,市安全生产监督管理局,每月,2016-09-05, 资质认定  数据公开 ,None
重大危险源企业备案信息,507,24,市安全生产监督管理局,每月,2016-09-05, 数据公开  资质认定 ,None
二类、三类易制毒化学品生产和经营备案证明核发信息,227,52,市安全生产监督管理局,每月,2016-09-05, 数据公开  资质认定 ,None
计量保证体系确认合格证书,1305,146,市质量技术监督局,每年,2016-09-01, 资质认定  数据公开 ,None
无线电台（站）的设置、续用、变更、报停,971,57,市经济和信息化局,每季度,2016-08-29, 资质认定  数据公开 ,无线电台（站）的设置、续用、变更、报停
挖掘城市道路审批信息,832,33,市城市综合管理局,不提供,2016-08-26, 资质认定  数据公开 ,产生该信息的审批事项已经取消了
专利行政执法行政处罚信息,2298,85,市科学技术局(市知识产权局),每季度,2016-08-24, 数据公开 ,None
东莞市严控废物处理许可证持证单位,174,24,市环境保护局,每半年,2016-08-15, 资质认定  数据公开 ,None
义务教育阶段学校设立、变更、终止审批（公办学校）,48,12,市教育局,每月,2016-08-15, 数据公开 ,None
电子媒体非卖品、计算机软件复制核准,220,63,市文化广电新闻出版局,每月,2016-08-12, 资质认定  数据公开 ,None
交通行政案件信息（路政类）,653,206,市交通运输局综合行政执法局,每月,2016-08-01, 数据公开 ,None
交通行政案件信息（港航类）,677,201,市交通运输局综合行政执法局,每月,2016-08-01, 数据公开 ,None
植物检疫证书信息,911,34,市林业局,实时,2016-07-29, 资质认定  数据公开 ,None
智能预警和风险平台企业交集表,121,10,黄埔海关,每月,2016-07-25, 数据公开 ,None
镇内公汽,48,12,市发展和改革局,每年,2016-07-20, 数据公开 ,None
区间车费,48,12,市发展和改革局,每年,2016-07-20, 数据公开 ,None
临时占用城市道路审批信息,725,18,市城市综合管理局,不提供,2016-07-11, 资质认定  数据公开 ,产生该信息的审批事项已经取消了。
东莞市月度主要经济指标,54,30,市统计局,每月,2016-07-01, 数据公开 ,None
申领特聘人才工作证,1023,504,市人才管理办公室,每月,2016-06-08, 红榜  数据公开 ,None
考试违纪信息,295,7,市卫生和计划生育局,实时,2016-05-31, 信用警示  数据公开 ,None
预防接种机构信息,792,53,市卫生和计划生育局,每半年,2016-05-13, 事业单位  资质认定  数据公开 ,预防接种机构信息
行政执法人员资格信息,1769,64,市法制局,每半年,2016-05-13, 法律服务人员  数据公开  资质认定 ,我市持有《广东省行政执法证》的市属行政法部门执法人员资格信息
语言文字规范化示范校基本信息,2836,60,市教育局,每半年,2016-05-13, 红榜  数据公开  资质认定 ,关于东莞市被评为语言文字规范化示范校的学校信息。
测绘资质证信息,1433,267,市国土资源局,每年,2016-05-13, 数据公开  资质认定 ,凡从事测绘活动的单位，必须取得《测绘资质证书》，并在其资质等级许可的范围内从事测绘活动。测绘资质分为甲、乙、丙、丁四级。市级测绘主管部门负责丁级测绘资质核准。
成人文化技术学校基本信息,2305,190,市教育局,每年,2016-05-13, 数据公开  资质认定 ,关于东莞市成人文化技术学校情况的信息。
专利信息,1220,75,市科学技术局(市知识产权局),每半年,2016-05-13, 资质认定  数据公开 ,None
东莞市乡镇渡口基本信息情况,1062,351,市交通运输局,每年,2016-05-13, 资质认定  数据公开 ,None
50强民营工业企业和50强民营服务业企业,3287,489,市经济和信息化局,每年,2016-05-13, 红榜  数据公开 ,None
市级企业技术中心认定,1345,26,市经济和信息化局,每半年,2016-05-13, 企业  资质认定  数据公开 ,市级企业技术中心认定
农作物种子生产经营许可证审核、核发信息,1542,176,市农业局,每月,2016-05-13, 资质认定  数据公开 ,None
成品油批发（涉及成品油批发经营资格许可）,1100,85,市经济和信息化局,每季度,2016-05-13, 资质认定  数据公开 ,成品油批发（涉及成品油批发经营资格许可）
汽车加气站的规划确认（设立）,65,0,市经济和信息化局,每季度,2016-05-13, 数据公开 ,汽车加气站的规划确认（设立）
成品油零售、仓储（涉及成品油零售经营资格、成品油仓储经营资格许可）,1588,119,市经济和信息化局,每季度,2016-05-13, 资质认定  数据公开 ,成品油零售、仓储（涉及成品油零售经营资格、成品油仓储经营资格许可）
设立保安培训单位,1085,88,市公安局,每年,2016-04-26, 数据公开  资质认定 ,保安培训
年度重点建设项目计划,49,13,市发展和改革局,每年,2016-04-26, 数据公开 ,None
典当企业（行政处罚）,927,78,市商务局,每年,2016-04-26, 数据公开  资质认定 ,None
设立保安服务公司,918,78,市公安局,每年,2016-04-26, 数据公开  资质认定 ,保安服务
爆破施工,1267,74,市公安局,每年,2016-04-26, 数据公开  资质认定 ,爆破施工单位名称、施工地点、负责人等。
国有土地使用权公开交易结果公告,723,45,市国土资源局,每季度,2016-04-18, 数据公开  资质认定 ,None
建筑业企业资质,3209,191,市住房和城乡建设局,每月,2016-03-19, 企业  资质认定  数据公开 ,根据建设部令第159号《建筑业企业资质管理规定》，施工总承包序列三级资质、专业承包序列三级资质（含建筑业生产企业）、劳务分包序列资质，由企业公司注册所在地设区的市人民政府建设主管部门实施。对资料审查、办公场所检查、人员到位检查均符合条件的，由建设局颁发加盖东莞市住建局印章的《建筑业务资质证书》。
设区的市级以上计划生育技术服务机构执业许可审批和校验（计划生育技术服务机构设立许可）,138,2,市卫生和计划生育局,每年,2016-02-29, 资质认定  数据公开 ,None
金三易消息提醒,74,11,市国家税务局,每日,2016-02-23, 数据公开 ,None
木材运输证信息,779,31,市林业局,实时,2016-01-27, 数据公开  资质认定 ,木材运输许可证
道路运输从业人员证件信息,1716,56,市交通运输局,每半年,2016-01-14, 道路运输从业人员  数据公开 ,None
司法鉴定人信息,1119,29,市司法局,每周,2016-01-06, 法律服务人员  数据公开 ,司法鉴定人信息
法律援助申请审核信息（民事案件）,52,40,市法律援助处,每月,2016-01-06, 数据公开 ,法律援助申请审核信息（民事案件）
司法鉴定机构登记信息,338,32,市司法局,每周,2016-01-05, 资质认定  数据公开 ,None
使用林地许可信息,1428,223,市林业局,每月,2015-12-30, 资质认定  数据公开 ,使用林地许可信息
国家级、省级企业技术中心认定,1614,41,市经济和信息化局,每半年,2015-12-29, 企业  资质认定  数据公开 ,国家级、省级企业技术中心认定
建筑行业注册人员信息,48,11,市住房和城乡建设局,每月,2015-12-28, 数据公开 ,None
临时占用林地审批,1405,78,市林业局,每月,2015-12-28, 数据公开  资质认定 ,None
林木采伐许可证信息,910,73,市林业局,每月,2015-12-28, 资质认定  数据公开 ,林木采伐许可证
收购、出售和利用国家三有保护野生动物及其产品,1311,79,市林业局,每季度,2015-12-28, 资质认定  数据公开 ,None
港口工程竣工验收,201,77,市交通运输局,不提供,2015-12-28, 数据公开  资质认定 ,None
LED产业发展项目,951,4,市科学技术局(市知识产权局),每年,2015-12-24, 资质认定  数据公开 ,联系人
饲料添加剂和预混料产品批准文号信息,528,267,市农业局,每月,2015-12-23, 资质认定  数据公开 ,None
已公开现行文件目录信息,105,10,市档案局（市档案馆）,每年,2015-12-22, 数据公开 ,已公开现行文件目录信息
公众开放档案目录信息,112,11,市档案局（市档案馆）,每年,2015-12-22, 数据公开 ,公众开放档案目录信息
土地使用权登记结果,536,108,市国土资源局,不提供,2015-12-17, 资质认定  数据公开 ,根据《不动产登记暂行条例》第二十六、第三十二条，取消信息公开
中介机构备案信息,1321,76,市档案局（市档案馆）,每年,2015-12-17, 数据公开  资质认定 ,登记中介机构备案信息
目标管理单位信息,1331,71,市档案局（市档案馆）,每年,2015-12-17, 数据公开  资质认定 ,登记目标管理单位信息
平价商店药店,1162,48,市发展和改革局,实时,2015-12-16, 资质认定  数据公开 ,None
城市排水许可证核发,1150,152,市水务局,每季度,2015-12-11, 资质认定  数据公开 ,None
污染物排放许可证信息,119,0,市环境保护局,实时,2015-12-11, 数据公开  资质认定 ,None
水利工程项目建议书及可行性研究报告审核,317,26,市水务局,每季度,2015-12-10, 资质认定  数据公开 ,None
水务工程参建企业不良行为信息,400,82,市水务局,每季度,2015-12-10, 数据公开 ,None
水务工程施工许可信息,479,127,市水务局,每季度,2015-12-10, 资质认定  数据公开 ,None
东莞市危险废物经营许可证,122,1,市环境保护局,每半年,2015-12-02, 数据公开  资质认定 ,None
因私出入境中介机构基本情况,129,0,市公安局,每年,2015-12-02, 数据公开 ,None
机构未履行生效裁判信息,3971,34,市中级人民法院,每月,2015-12-01, 数据公开  资质认定 ,None
个人未履行生效裁判信息,2195,36,市中级人民法院,每月,2015-12-01, 资质认定  数据公开 ,None
无证培训机构调查情况,944,144,市教育局,实时,2015-11-12, 数据公开 ,None
各镇区测绘资质单位,132,4,市环境保护局,每季度,2015-11-04, 数据公开  资质认定 ,None
机动车维修行业主要危险废物处置利用单位名单（广东省）,51,2,市环境保护局,每半年,2015-11-04, 数据公开 ,None
广东省具有放射性环境影响评价资质的单位,127,2,市环境保护局,每季度,2015-11-04, 数据公开  资质认定 ,None
东莞市年度主要经济指标,62,11,市统计局,每年,2015-11-03, 数据公开 ,东莞市年度主要经济指标
爆破监理,860,61,市公安局,每年,2015-11-01, 数据公开  资质认定 ,工程名称、爆破监理企业名称等
爆破安全评估,994,62,市公安局,每年,2015-11-01, 数据公开  资质认定 ,工程名称、爆破安全评估企业名称等
爆破设计,1272,61,市公安局,每年,2015-11-01, 数据公开  资质认定 ,工程名称、爆破设计企业名称等
在城市、风景名胜区和重要工程设施附近实施爆破审批,1272,214,市公安局,每年,2015-11-01, 资质认定  数据公开 ,None
市级文物保护单位及登记公布不可移动文物维修工程审批,48,0,市文化广电新闻出版局,每月,2015-10-29, 数据公开 ,None
旅馆业特种行业许可证核发,394,310,市公安局,每年,2015-10-28, 资质认定  数据公开 ,None
典当业特种行业许可证核发,384,145,市公安局,每年,2015-10-28, 资质认定  数据公开 ,None
印章刻制业特种行业许可证核发,328,305,市公安局,每年,2015-10-28, 资质认定  数据公开 ,None
电信业－增值业务,50,4,市经济和信息化局,每月,2015-10-28, 数据公开 ,涉及经营增值电信业务审批
建设工程消防设计备案抽查结果公告,47,3,市公安消防局,每月,2015-10-27, 数据公开 ,None
危险废物经营许可证信息,370,142,市环境保护局,每月,2015-10-22, 资质认定  数据公开 ,None
东莞市有资质的承压类特种设备生产单位,218,3,市质量技术监督局,每季度,2015-10-21, 数据公开  资质认定 ,None
城市桥梁上架设各类市政管线审批信息,300,11,市城市综合管理局,不提供,2015-10-20, 资质认定  数据公开 ,此项数据是指在东莞市范围内的城市桥梁上架设各类市政管线的审批信息 根据《东莞市行政许可事项目录（2016年）》，该事项已经取消了。
东莞市环保专业基地名录,273,67,市环境保护局,每半年,2015-10-19, 数据公开  资质认定 ,None
机构环保荣誉信息,1882,81,市环境保护局,每年,2015-10-19, 红榜  数据公开 ,None
城市公交业户信息,1202,104,市交通运输局,每年,2015-09-08, 道路运输从业人员  资质认定  数据公开 ,None
升放无人驾驶自由气球或者系留气球作业核准,163,14,市气象局,每月,2015-08-18, 数据公开 ,None
重金属污染防控重点企业,891,78,市环境保护局,每月,2015-08-11, 资质认定  数据公开 ,None
空气质量信息,49,18,市环境保护局,每季度,2015-07-10, 数据公开 ,None
东莞市政府部门行政权力清单资源梳理,47,2,市机构编制委员会办公室,每日,2015-06-26, 数据公开 ,None
交通行政许可（路政）,460,1146,市交通运输局,每月,2015-06-16, 数据公开  资质认定 ,None
投资项目审批信息,3545,488,市发展和改革局,每月,2015-04-27, 资质认定  数据公开 ,None
海关报关单位注册登记证书,2557,59,黄埔海关,每周,2015-04-27, 资质认定  数据公开 ,海关出具的证书
旅游经济数据,49,4,市旅游局,每年,2015-03-26, 数据公开 ,东莞市旅游收入及人次
东莞企业进出口商品在场信息,60,2,东莞市虎门港管理委员会,每日,2015-01-27, 数据公开 ,提供企业查询本企业货物到在港口的在场信息
个人荣誉信息,3601,139,市工商联,每年,2015-01-16, 红榜  数据公开 ,None
机构荣誉信息,3461,140,市工商联,每年,2015-01-16, 红榜  数据公开 ,None
具有聘请外国专家单位资格认可的机构基本信息,1799,41,市教育局,每半年,2015-01-11, 数据公开  资质认定 ,关于东莞市具有聘请外国专家单位资格认可的机构的情况信息。
东莞市先进教育工作者个人荣誉信息,172,49,市教育局,每年,2015-01-11, 红榜  数据公开 ,None
报纸、期刊基本信息,246,141,市文化广电新闻出版局,每月,2014-11-20, 资质认定  数据公开 ,None
抽查检查信息,271,15,市公安局,每年,2014-11-18, 数据公开 ,None
东莞市依法治校示范校信息,1820,73,市教育局,每年,2014-11-17, 红榜  数据公开 ,提供我市省级及市级依法治校示范校信息
文广新局企业诚信红黑榜,3239,74,市文化市场综合执法大队,每月,2014-11-11, 黑榜  数据公开 ,None
东莞市电价目录表,47,0,市发展和改革局,一次性,2014-11-11, 数据公开 ,None
重点建设信息,3683,87,市发展和改革局,每年,2014-11-06, 数据公开  资质认定 ,None
机构荣誉信息,3049,134,东莞出入境检验检疫局,每月,2014-11-05, 红榜  数据公开 ,绿色通道企业、AA企业、出口免验企业、分类管理一类企业
个人荣誉信息,1859,76,市经济和信息化局,每年,2014-10-30, 红榜  数据公开 ,None
机构荣誉信息,1785,71,市经济和信息化局,每年,2014-10-30, 红榜  数据公开 ,None
市级工程中心资助项目信息,397,76,市科学技术局(市知识产权局),每年,2014-10-30, 资质认定  数据公开 ,市级工程中心资助项目信息
获资金扶持企业信息,814,76,市经济和信息化局,每年,2014-10-30, 红榜  数据公开 ,获资金扶持企业信息
装备制造业重点企业认定信息,356,62,市经济和信息化局,一次性,2014-10-30, 企业  资质认定  数据公开 ,装备制造业重点企业认定信息
战略新兴产业骨干企业和培育企业,541,77,市经济和信息化局,每年,2014-10-30, 红榜  数据公开 ,战略新兴产业骨干企业和培育企业
互联网服务业,524,85,市经济和信息化局,每月,2014-10-30, 资质认定  数据公开 ,涉及经营性互联网信息服务审批
电信业－基础业务,50,3,市经济和信息化局,每月,2014-10-30, 数据公开 ,涉及经营基础电信业务审批
东莞市重点实验室,9,0,市科学技术局(市知识产权局),每年,2014-10-29, 红榜 ,None
A级纳税信用等级纳税人名单,49,2,市国家税务局,每年,2014-10-27, 数据公开 ,每两年评定结束后一个月内公开，可提供数据的起始时间
高等院校基本信息,50,8,市教育局,每年,2014-10-24, 数据公开 ,关于在莞高等院校情况的信息。
江河故道、旧堤、原有水利工程设施填堵、占用、拆毁及废弃水利工程审批,242,1,市水务局,每季度,2014-10-16, 资质认定  数据公开 ,None
东莞市水务工程建设企业信息备案名录,238,8,市水务局,每季度,2014-10-16, 企业  资质认定  数据公开 ,None
机构荣誉信息,3007,70,市统计局,每年,2014-10-10, 红榜  数据公开 ,None
个人荣誉信息,3086,71,市统计局,每年,2014-10-10, 红榜  数据公开 ,None
路政管理许可证,450,32,市交通运输局,每半年,2014-07-03, 数据公开  资质认定 ,None
特种烟草专卖经营企业许可证,1109,22,市烟草专卖局,实时,2014-05-23, 数据公开  资质认定 ,None
烟草专卖批发企业许可证,1216,23,市烟草专卖局,实时,2014-05-23, 数据公开  资质认定 ,None
东莞市市区余泥渣土准运（轻型自卸货车）审批信息,137,1,市城市综合管理局,不提供,2014-05-16, 数据公开  资质认定 ,此项数据是指在东莞市区范围内（南城、东城、莞城、万江），用轻型自卸货车（载重量在1.5吨的货车）运输余泥渣土准运的审批信息——————该事项的信息已经合并到“东莞市城市建筑垃圾排放审批信息”。
东莞市市区余泥渣土准运（重型自卸货车）审批信息,160,0,市城市综合管理局,不提供,2014-05-16, 数据公开  资质认定 ,此项数据是指在东莞市区范围内（南城、东城、莞城、万江），用重型自卸货车（载重量在10-12吨的货车）运输余泥渣土准运的审批信息——————该事项的信息已经合并到“东莞市城市建筑垃圾排放审批信息”。
东莞市区余泥渣土排放受纳审批信息,136,0,市城市综合管理局,不提供,2014-05-16, 数据公开  资质认定 ,此项数据是指在东莞市区范围内（南城、东城、莞城、万江），余泥渣土排放受纳审批信息————该事项信息已拆分成“城市建筑垃圾排放审批信息”和“城市建筑垃圾受纳审批信息”
组织机构代码废置信息,84,17,市质量技术监督局,每月,2014-05-06, 数据公开 ,已注销的组织机构代码信息
防雷装置竣工验收核准,47,14,市气象局,一次性,2014-04-23, 数据公开 ,None
防雷装置设计审核核准,47,14,市气象局,一次性,2014-04-23, 数据公开 ,None
重要建设工程抗震设防要求审核,170,0,市地震局,每月,2014-03-04, 数据公开 ,重要建设工程抗震设防要求审核信息
计量检定员证,47,3,市质量技术监督局,每年,2014-01-21, 数据公开 ,申请人向我局申请办理计量检定员资格核准行政许可事项，经考核合格符合准条件的，向申请人颁发计量检定员证。
东莞市市外园林绿化企业信用管理手册信息,49,1,市城市综合管理局,不提供,2014-01-20, 数据公开 ,此项数据只攘括企业注册地不在东莞的园林绿化企业信息。 产生该信息的审批事项已经取消。
东莞市市内园林绿化企业信用管理手册信息,50,2,市城市综合管理局,不提供,2014-01-20, 数据公开 ,此项数据只攘括企业注册地为东莞的园林绿化企业信息。 产生该信息的审批事项已经取消。
林权确认、变更或抵押登记信息,346,2,市林业局,每年,2014-01-13, 资质认定  数据公开 ,None
瓶装燃气供应站建设备案信息,139,2,市城市综合管理局,不提供,2014-01-10, 数据公开  资质认定 ,此项数据是东莞市范围内建设瓶装燃气供应站前，经过备案后产生的信息 产生该信息的审批事项已经取消。
每月气候影响评价,48,6,市气象局,每月,2013-11-27, 数据公开 ,None
市级森林公园信息,1093,74,市林业局,每年,2013-10-12, 数据公开  资质认定 ,None
专利代理业务许可审批信息,554,70,市科学技术局(市知识产权局),每年,2013-10-10, 资质认定  数据公开 ,None
专利统计信息,50,1,市科学技术局(市知识产权局),每年,2013-10-10, 数据公开 ,None
广东省东莞市食品生产许可证变更企业汇总表,48,16,市质量技术监督局,每月,2013-10-10, 数据公开 ,None
广东省东莞市食品生产许可换证企业名单,49,18,市质量技术监督局,每月,2013-10-10, 数据公开 ,None
广东省东莞市食品生产许可发证企业名单,49,12,市质量技术监督局,每月,2013-10-10, 数据公开 ,None
重点监控企业名单,141,2,市环境保护局,每年,2013-10-09, 资质认定  数据公开 ,None
市科技成果鉴定初审组织,48,1,市科学技术局(市知识产权局),每年,2013-10-08, 数据公开 ,None
无证批发烟草专卖品违法行为,817,15,市烟草专卖局,每月,2013-10-08, 数据公开 ,None
为无烟草专卖品准运证者运输烟草专卖品违法行为,828,15,市烟草专卖局,每月,2013-10-08, 数据公开 ,None
无烟草专卖品准运证运输烟草专卖品违法行为,815,15,市烟草专卖局,每月,2013-10-08, 数据公开 ,None
未在当地烟草专卖批发企业进货违法行为,819,15,市烟草专卖局,每月,2013-10-08, 数据公开 ,None
河道管理范围内有关活动（含临时占用）审批,177,22,市水务局,每季度,2013-10-08, 资质认定  数据公开 ,None
东莞市科技服务机构认定,47,0,市科学技术局(市知识产权局),每年,2013-10-07, 数据公开 ,None
东莞市专利权质押贷款初审,47,1,市科学技术局(市知识产权局),每年,2013-10-07, 数据公开 ,None
省专利奖备案,123,0,市科学技术局(市知识产权局),每年,2013-10-07, 红榜  数据公开 ,None
专业镇认定初审推荐,996,66,市科学技术局(市知识产权局),每年,2013-09-30, 资质认定  数据公开 ,None
建设项目环境影响评价分类管理目录,54,2,市环境保护局,每年,2013-09-30, 数据公开 ,None
东莞市企业工程技术研究开发中心资助申请（审核）,1762,64,市科学技术局(市知识产权局),每年,2013-09-30, 资质认定  数据公开 ,None
省级创新型企业认定初审推荐,48,1,市科学技术局(市知识产权局),每年,2013-09-30, 数据公开 ,None
高新技术产品认定初审推荐,48,1,市科学技术局(市知识产权局),每年,2013-09-30, 数据公开 ,None
国家火炬计划重点高新技术企业认定初审推荐,47,1,市科学技术局(市知识产权局),每年,2013-09-30, 数据公开 ,None
绿色学校基本信息,1781,26,市教育局,每半年,2013-09-29, 数据公开  红榜  资质认定 ,关于东莞市被评为“绿色学校”的学校基本情况信息。
东莞市民办等级普通中小学信息,50,7,市教育局,每半年,2013-09-29, 数据公开 ,关于东莞市被评为三星级及以上的优质民办普通中小学基本情况信息。
东莞市公办等级普通中小学信息,268,8,市教育局,每半年,2013-09-29, 数据公开  资质认定 ,关于东莞市被评为市一级以上的优质公办普通中小学基本情况信息。
东莞市公办义务教育规范化学校信息,50,5,市教育局,每半年,2013-09-29, 数据公开 ,提供全市公办义务教育标准化学校信息
东莞市民办义务教育规范化学校信息,48,2,市教育局,每半年,2013-09-29, 数据公开 ,提供全市民办义务教育标准化学校信息
体育教练员资格信息,1420,79,市体育局,每月,2013-09-18, 体育从业人员  资质认定  数据公开 ,东莞市体育局权限范围内审批的等级裁判员人员名单及相关情况
国家裁判员资格信息,804,82,市体育局,每月,2013-09-18, 体育从业人员  资质认定  数据公开 ,东莞市体育局权限范围内审批的等级裁判员人员名单及相关情况
国家运动员资格信息,818,148,市体育局,每月,2013-09-18, 体育从业人员  数据公开  资质认定 ,东莞市体育局权限范围内审批的等级运动员人员名单及相关情况
经营性互联网文化单位,322,74,市文化广电新闻出版局,每月,2013-09-18, 数据公开  资质认定 ,None
销售无标志外国卷烟、专供出口卷烟违法行为,810,15,市烟草专卖局,每月,2013-09-16, 数据公开 ,None
销售非法生产的烟草专卖品违法行为,1317,15,市烟草专卖局,每月,2013-09-16, 数据公开 ,None
修剪、砍伐城市树木审批信息,300,0,市城市综合管理局,每季度,2013-09-13, 资质认定  数据公开 ,None
生猪定点屠宰场,49,2,市经济和信息化局,每年,2013-09-06, 数据公开 ,生猪定点屠宰场
报废汽车回收（拆解）（涉及报废汽车回收资格许可）,127,3,市经济和信息化局,每年,2013-09-06, 资质认定  数据公开 ,报废汽车回收（拆解）（涉及报废汽车回收资格许可）
名牌名标企业,162,2,市经济和信息化局,每年,2013-08-28, 红榜  数据公开 ,名牌名标企业
东莞市古树名木信息,479,74,市林业局,每年,2013-08-21, 资质认定  数据公开 ,None
酒类批发许可证核发,167,4,市经济和信息化局,每年,2013-08-07, 资质认定  数据公开 ,None
酒类零售许可证核发,174,5,市经济和信息化局,每年,2013-08-07, 资质认定  数据公开 ,None
民用爆炸物品销售许可,48,1,市经济和信息化局,每季度,2013-08-07, 数据公开 ,None
车辆生产企业更名、迁址审核,48,2,市经济和信息化局,每季度,2013-08-07, 数据公开 ,None
拍卖机构设立审核,48,2,市经济和信息化局,每年,2013-08-07, 数据公开 ,None
软件企业认定信息,48,1,市经济和信息化局,每年,2013-08-07, 数据公开 ,软件企业认定面向在东莞注册的软件和信息服务业企业，企业先按规定取得软件产品登记，再准备材料报软件和信息服务业科，初审后报省软协、省经信委，通过审查后取得软件企业认定证书。软件和信息服务业科作为东莞市“双软”受理机构，负责软件产品登记和软件企业认定的初审和转报。
其他建设工程或事项需要挖掘或者临时占用国、省道公路路面、公路用地（包括上空和地下）的路政许可,53,0,市公路管理局,每月,2013-08-02, 数据公开 ,None
现场供气备案,147,0,市安全生产监督管理局,每月,2013-07-18, 数据公开  资质认定 ,None
第一类非药品类易制毒化学品生产、经营许可证核发信息,251,3,市安全生产监督管理局,每月,2013-07-18, 资质认定  数据公开 ,None
